vendor,rule_id,rule_name,seq,enabled,action,src_zone,dst_zone,src_iface,dst_iface,src_addr,src_addr_negated,src_port,src_port_negated,dst_addr,dst_addr_negated,dst_port,dst_port_negated,protocol,service,ip_version,app_id,user_id,anomaly_status,anomaly_count,anomaly_types,related_rule_ids,related_rule_names,related_seqs,related_roles,explanations,overlap_details,risk_scores
opnsense,1cf3314c-bacd-4403-9573-960e70a3acf6,Dev environment access from any,246,False,allow,lan,N/A,lan,N/A,any,False,any,False,172.16.10.240/32,False,1433,N/A,tcp,MSSQL,4,N/A,N/A,clean,0,,,,,,,,
opnsense,b6d60320-3932-4f0b-83f2-b7bc6f8db90a,Monitoring system to DMZ,247,True,allow,dmz,N/A,dmz,N/A,any,False,any,False,172.16.10.107-172.16.10.125,False,22,N/A,tcp,SSH,4,N/A,N/A,clean,0,,,,,,,,
opnsense,ea7f8421-e6c3-4030-8bb8-272b92698d9c,LAN  inbound from DMZ,248,True,allow,lan,N/A,lan,N/A,192.168.9.16/32,True,23226,False,any,False,69,N/A,udp,TFTP,4,N/A,N/A,affected,1,generalization,15e54a18-9013-44d9-9eb8-15b6281c7627,DB servers to all servers,368,specific,"Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule ea7f8421-e6c3-4030-8bb8-272b92698d9c (seq 248) functionally redundant; however, rule ea7f8421-e6c3-4030-8bb8-272b92698d9c encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule ea7f8421-e6c3-4030-8bb8-272b92698d9c.","src_ip=0.0.0.0/1,128.0.0.0/2,192.0.0.0/9,192.128.0.0/11,192.160.0.0/13,192.168.0.0/21,192.168.8.0/24,192.168.9.0/28,192.168.9.17/32,192.168.9.18/31,192.168.9.20/30,192.168.9.24/29,192.168.9.32/27,192.168.9.64/26,192.168.9.128/25,192.168.10.0/23,192.168.12.0/22,192.168.16.0/20,192.168.32.0/19,192.168.64.0/18,192.168.128.0/17,192.169.0.0/16,192.170.0.0/15,192.172.0.0/14,192.176.0.0/12,192.192.0.0/10,193.0.0.0/8,194.0.0.0/7,196.0.0.0/6,200.0.0.0/5,208.0.0.0/4,224.0.0.0/3; dst_ip=any; src_port=23226; dst_port=69; protocol=udp",0.1222
opnsense,af77cdd2-06b0-4c4c-8017-39b157e8b9ab,VPN reach ERP system,249,True,allow,vpn,N/A,vpn,N/A,"192.168.23.160/27,fd82:7b21:c59a:23:e20:dccc:7dad:d121/128",False,any,False,any,False,any,N/A,ip,GRE-TUNNEL,both,N/A,N/A,affected,2,redundancy | conflict,57a5e2e1-77df-4601-b3ab-4dab5d2fe924 | 86ea0734-9b52-45a0-90aa-3c2cf5e66360,Drop VPN to MMGMT | HR department access to MGMT,185 | 221,redundant | later,"Rule af77cdd2-06b0-4c4c-8017-39b157e8b9ab (seq 249) is redundant: its match set is contained in earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) with the same action 'allow'; removing it does not change policy behaviour. | Rules 86ea0734-9b52-45a0-90aa-3c2cf5e66360 (seq 221, 'deny') and af77cdd2-06b0-4c4c-8017-39b157e8b9ab (seq 249, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.","src_ip=192.168.23.160/27;fd82:7b21:c59a:23:e20:dccc:7dad:d121/128; dst_ip=any;any; src_port=any; dst_port=any; protocol=ip | src_ip=192.168.23.160/27; dst_ip=192.168.100.92/30,192.168.100.96/29,192.168.100.104/31,192.168.100.106/32; src_port=any; dst_port=any; protocol=ip",0.1700 | 0.2845
opnsense,0c961848-2147-4362-a870-16d9ee35cf9c,any to MGMT,250,True,deny,lan,N/A,lan,N/A,206.146.54.114/32,False,any,False,"192.168.100.240/28,192.168.100.186-192.168.100.204",False,5060,N/A,udp,SIP,4,N/A,N/A,affected,1,shadowing,046fc853-76f8-46bc-a969-05f16045613b,Allow any to Monitoring,70,shadowed,"Rule 0c961848-2147-4362-a870-16d9ee35cf9c (seq 250, action 'deny') is shadowed by earlier rule 046fc853-76f8-46bc-a969-05f16045613b (seq 70, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.","src_ip=206.146.54.114/32; dst_ip=192.168.100.186/31,192.168.100.188/30,192.168.100.192/29,192.168.100.200/30,192.168.100.204/32,192.168.100.240/28; src_port=any; dst_port=5060; protocol=udp",0.2738
opnsense,f7c2f176-0d95-44ab-ad62-f52ce2f77019,Allow MGMT to VPN Gateway,251,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.180/32,False,any,False,192.168.221.185/32,False,443,N/A,tcp,HTTPS,4,N/A,N/A,affected,1,shadowing,fe43c9fc-dce4-47fe-bcbb-45744e308d09,Restrict WAN access to SAP servers,219,shadowed,"Rule f7c2f176-0d95-44ab-ad62-f52ce2f77019 (seq 251, action 'allow') is shadowed by earlier rule fe43c9fc-dce4-47fe-bcbb-45744e308d09 (seq 219, action 'deny'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=192.168.100.180/32; dst_ip=192.168.221.185/32; src_port=any; dst_port=443; protocol=tcp,0.1757
opnsense,094ff5e4-593d-44f6-ae8b-028f317d7ccc,Allow Backup agents to any,252,True,allow,dmz,N/A,dmz,N/A,"172.16.10.96/27,172.16.10.122-172.16.10.141",False,any,False,any,False,any,N/A,any,any,4,N/A,N/A,affected,3,over_permissive | generalization | redundancy,"N/A (single-rule) | 4b4277ea-af53-44ff-aa2a-2ffe765ef9c7,0212b11e-1b4c-4e60-8063-64622c640e8a,04ec4457-0bb2-495c-9061-868fe5e25fa8,7f17fd9e-9ca4-4714-beb8-e65e71afeca1 | 916f890c-0a7b-48a8-a385-da85fcc3e52b,87834569-b028-4876-b30b-7b0ed26087b4","N/A (single-rule) | Drop Management to LAN,DMZ inbound from LAN,VPN users to any except HR system,DMZ to ERP system | Block Guest network to DMZ,Allow DMZ connect to Internet","N/A (single-rule) | 46,75,139,198 | 311,400",over_permissive | general (anchor) | covering (anchor),"Rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc (seq 252) is an allow rule that is over-permissive (5b:any-dport∧any-proto), violating least-privilege. | Rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc (seq 252) is a near-universal permit-all anchor for 4 generalization relationships with specific rules (4b4277ea-af53-44ff-aa2a-2ffe765ef9c7, 0212b11e-1b4c-4e60-8063-64622c640e8a, 04ec4457-0bb2-495c-9061-868fe5e25fa8, 7f17fd9e-9ca4-4714-beb8-e65e71afeca1). RECOMMENDATION: restrict or remove the over-permissive anchor rule; do NOT remove the specific least-privilege rules. | Rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc (seq 252) is a near-universal allow anchor that makes 2 specific rules (916f890c-0a7b-48a8-a385-da85fcc3e52b, 87834569-b028-4876-b30b-7b0ed26087b4) functionally redundant; however, those specific rules encode the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive anchor rule 094ff5e4-593d-44f6-ae8b-028f317d7ccc; do NOT remove the specific rules.", | collapsed: 4 overlaps | collapsed: 2 overlaps,0.5873 |  | 
opnsense,84c18894-3a7b-4f23-919f-433498ac5f55,Deny Internal users from MGMT,253,True,deny,wan,N/A,wan,N/A,any,False,any,False,any,False,8000-8999,N/A,tcp,HTTP_RANGE,4,N/A,N/A,affected,1,shadowing,2e456444-9dc6-4015-9e91-1375aa38357f,Permit Web servers to VPN,324,shadowing,"Rule 2e456444-9dc6-4015-9e91-1375aa38357f (seq 324, action 'allow') is shadowed by earlier rule 84c18894-3a7b-4f23-919f-433498ac5f55 (seq 253, action 'deny'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=111.30.120.10/32; dst_ip=any; src_port=any; dst_port=8000-8999; protocol=tcp,0.2826
opnsense,de298630-6a14-477c-a696-1014c9f6f7ee,Partners connection to SAP servers,254,True,allow,lan,N/A,lan,N/A,192.168.21.13-192.168.21.33,False,any,False,any,False,445,N/A,tcp,SMB,4,N/A,N/A,affected,2,redundancy | generalization,9c3f51fc-0c76-46e5-8cba-3688e1d2c513 | 15e54a18-9013-44d9-9eb8-15b6281c7627,Deny LAN from NTP Server | DB servers to all servers,207 | 368,redundant | specific,"Rule de298630-6a14-477c-a696-1014c9f6f7ee (seq 254) is redundant: its match set is contained in earlier rule 9c3f51fc-0c76-46e5-8cba-3688e1d2c513 (seq 207) with the same action 'allow'; removing it does not change policy behaviour. | Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule de298630-6a14-477c-a696-1014c9f6f7ee (seq 254) functionally redundant; however, rule de298630-6a14-477c-a696-1014c9f6f7ee encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule de298630-6a14-477c-a696-1014c9f6f7ee.","src_ip=192.168.21.13/32,192.168.21.14/31,192.168.21.16/28,192.168.21.32/31; dst_ip=any; src_port=any; dst_port=445; protocol=tcp | src_ip=192.168.21.13/32,192.168.21.14/31,192.168.21.16/28,192.168.21.32/31; dst_ip=any; src_port=any; dst_port=445; protocol=tcp",0.0773 | 0.1189
opnsense,ad7f0ff1-cccd-48ee-80a8-3d35fad662a6,Internal users acces to Test network,255,True,allow,wan,N/A,wan,N/A,any,False,any,False,192.168.42.173/32,False,80,N/A,tcp,HTTP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,d93fcb30-94f0-4747-913e-d75678f442a6,LAN connection to Active Directory,256,True,allow,lan,N/A,lan,N/A,any,False,61216,False,"192.168.49.10/32,192.168.203.169/32",False,80,N/A,tcp,HTTP,4,N/A,N/A,affected,2,redundancy | generalization,eb028d09-2757-4e42-b49b-9812b027582b | 15e54a18-9013-44d9-9eb8-15b6281c7627,any access to MGMT | DB servers to all servers,109 | 368,redundant | specific,"Rule d93fcb30-94f0-4747-913e-d75678f442a6 (seq 256) is redundant: its match set is contained in earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109) with the same action 'allow'; removing it does not change policy behaviour. | Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule d93fcb30-94f0-4747-913e-d75678f442a6 (seq 256) functionally redundant; however, rule d93fcb30-94f0-4747-913e-d75678f442a6 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule d93fcb30-94f0-4747-913e-d75678f442a6.","src_ip=any; dst_ip=192.168.49.10/32,192.168.203.169/32; src_port=61216; dst_port=80; protocol=tcp | src_ip=any; dst_ip=192.168.49.10/32,192.168.203.169/32; src_port=61216; dst_port=80; protocol=tcp",0.0926 | 0.1135
opnsense,27282431-0f60-4346-96f1-d914483bfd38,Guest network to Monitoring,257,True,allow,wan,N/A,wan,N/A,any,False,38343,False,any,True,1433,N/A,tcp,MSSQL,4,N/A,N/A,clean,0,,,,,,,,
opnsense,de61ce7f-b497-412f-b21b-4c2bf139cd5f,Guest network to Management network,258,True,allow,lan,N/A,lan,N/A,113.7.104.23/32,False,any,False,192.168.131.182/32,False,5900,N/A,tcp,VNC,4,N/A,N/A,affected,2,redundancy | generalization,eb028d09-2757-4e42-b49b-9812b027582b | 15e54a18-9013-44d9-9eb8-15b6281c7627,any access to MGMT | DB servers to all servers,109 | 368,redundant | specific,"Rule de61ce7f-b497-412f-b21b-4c2bf139cd5f (seq 258) is redundant: its match set is contained in earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109) with the same action 'allow'; removing it does not change policy behaviour. | Rule 15e54a18-9013-44d9-9eb8-15b6281c7627 (seq 368) is a near-universal permit-all rule that makes rule de61ce7f-b497-412f-b21b-4c2bf139cd5f (seq 258) functionally redundant; however, rule de61ce7f-b497-412f-b21b-4c2bf139cd5f encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the over-permissive rule 15e54a18-9013-44d9-9eb8-15b6281c7627; do NOT remove rule de61ce7f-b497-412f-b21b-4c2bf139cd5f.",src_ip=113.7.104.23/32; dst_ip=192.168.131.182/32; src_port=any; dst_port=5900; protocol=tcp | src_ip=113.7.104.23/32; dst_ip=192.168.131.182/32; src_port=any; dst_port=5900; protocol=tcp,0.0878 | 0.1087
opnsense,3a99814d-afc9-4937-b8c5-e739912a0ed2,Permit MGMT to Active Directory,259,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.204/32,False,any,False,55.144.148.166/32,False,53,N/A,tcp/udp,DNS,4,N/A,N/A,affected,1,shadowing,fe43c9fc-dce4-47fe-bcbb-45744e308d09,Restrict WAN access to SAP servers,219,shadowed,"Rule 3a99814d-afc9-4937-b8c5-e739912a0ed2 (seq 259, action 'allow') is shadowed by earlier rule fe43c9fc-dce4-47fe-bcbb-45744e308d09 (seq 219, action 'deny'): every flow it matches is already decided by the earlier rule, so it never executes.","src_ip=192.168.100.204/32; dst_ip=55.144.148.166/32; src_port=any; dst_port=53; protocol=tcp,udp",0.1762
opnsense,608b0477-8f98-48b3-9249-be91d2fd78e4,Remote users to all servers,260,True,allow,vpn,N/A,vpn,N/A,any,False,any,False,192.168.100.128/28,False,any,N/A,any,any,4,N/A,N/A,affected,2,redundancy | over_permissive,57a5e2e1-77df-4601-b3ab-4dab5d2fe924 | N/A (single-rule),Drop VPN to MMGMT | N/A (single-rule),185 | N/A (single-rule),redundant | over_permissive,"Rule 608b0477-8f98-48b3-9249-be91d2fd78e4 (seq 260) is redundant: its match set is contained in earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) with the same action 'allow'; removing it does not change policy behaviour. | Rule 608b0477-8f98-48b3-9249-be91d2fd78e4 (seq 260) is an allow rule that is over-permissive (5b:any-dport∧any-proto), violating least-privilege.",src_ip=any; dst_ip=192.168.100.128/28; src_port=any; dst_port=any; protocol=any | ,0.1464 | 0.5023
opnsense,7d52053f-d14c-44ae-8cb3-088bf45fdbe1,Drop MGMT to DMZ,261,True,allow,mgmt,N/A,mgmt,N/A,192.168.100.64/26,False,any,False,172.16.10.240/32,False,23,N/A,tcp,Telnet,4,N/A,N/A,affected,1,shadowing,fe43c9fc-dce4-47fe-bcbb-45744e308d09,Restrict WAN access to SAP servers,219,shadowed,"Rule 7d52053f-d14c-44ae-8cb3-088bf45fdbe1 (seq 261, action 'allow') is shadowed by earlier rule fe43c9fc-dce4-47fe-bcbb-45744e308d09 (seq 219, action 'deny'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=192.168.100.64/26; dst_ip=172.16.10.240/32; src_port=any; dst_port=23; protocol=tcp,0.1791
opnsense,ae0fdfdd-b560-452a-856e-ba8c4021f502,Block VPN to DB Server,262,False,deny,vpn,N/A,vpn,N/A,fd82:7b21:c59a:23:322b:3ce3:a089:260,True,any,False,fd82:7b21:c59a:99:414b:bc23:351b:e72e,False,1024-65535,N/A,tcp,HIGH_PORTS,6,N/A,N/A,clean,0,,,,,,,,
opnsense,336ddda3-cf62-4f84-9734-6227e51e19e0,Block Management to PLC network,263,True,deny,vpn,N/A,vpn,N/A,192.168.23.144/28,False,any,False,any,False,any,N/A,any,any,4,N/A,N/A,affected,1,shadowing,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,shadowed,"Rule 336ddda3-cf62-4f84-9734-6227e51e19e0 (seq 263, action 'deny') is shadowed by earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=192.168.23.144/28; dst_ip=any; src_port=any; dst_port=any; protocol=any,0.5856
opnsense,f7df0bd1-0dff-4d92-856e-6e4b87c14b12,LAN to Dev environment except DB Server,264,True,allow,lan,N/A,lan,N/A,"192.168.98.254/32,fd82:7b21:c59a:1:bbad:3b01:7442:672/128",True,any,False,"192.168.23.0/28,fd82:7b21:c59a:23::/64",False,123,N/A,udp,NTP,both,N/A,N/A,clean,0,,,,,,,,
opnsense,9a426ddb-2872-45a2-b093-fa6d084eaa3f,Block Backup agents to Management network,265,False,allow,wan,N/A,wan,N/A,96.146.53.115/32,False,any,False,172.16.10.106/32,False,8443,N/A,tcp,HTTPS_ALT,4,N/A,N/A,clean,0,,,,,,,,
opnsense,501ea6b4-027e-4d9e-b271-c268e0de3464,Drop DMZ to all servers,266,True,allow,dmz,N/A,dmz,N/A,"172.16.10.13/32,172.16.10.147-172.16.10.152",False,any,False,any,False,179,N/A,tcp,BGP,4,N/A,N/A,affected,1,conflict,b6e5bd62-9d6a-41d6-ba5b-63f932b2fbe2,Clients connection to MGMT,166,later,"Rules b6e5bd62-9d6a-41d6-ba5b-63f932b2fbe2 (seq 166, 'deny') and 501ea6b4-027e-4d9e-b271-c268e0de3464 (seq 266, 'allow') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=172.16.10.13/32; dst_ip=192.168.100.128/32; src_port=any; dst_port=179; protocol=tcp,0.3260
opnsense,3d383a06-85c1-4231-89be-d3aa814256c8,Finance team connection to Test network,267,True,deny,vpn,N/A,vpn,N/A,any,False,any,False,any,False,80,N/A,tcp,HTTP,4,N/A,N/A,affected,1,shadowing,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,shadowed,"Rule 3d383a06-85c1-4231-89be-d3aa814256c8 (seq 267, action 'deny') is shadowed by earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=any; dst_ip=any; src_port=any; dst_port=80; protocol=tcp,0.5901
opnsense,22c3adae-0807-451c-a90e-3a791e4fc4d1,Finance team reach any,268,True,allow,lan,N/A,lan,N/A,fd82:7b21:c59a:1:f582:7c27:a881:bf71,False,any,False,any,False,53,N/A,udp,DNS,6,N/A,N/A,clean,0,,,,,,,,
opnsense,8fcedbf9-555e-4b41-bfb8-b2eeaaaf7984,Backup agents reach Company network,269,True,allow,vpn,N/A,vpn,N/A,192.168.23.176/28,False,16878,False,any,False,8000-8999,N/A,tcp,HTTP_RANGE,4,N/A,N/A,affected,1,redundancy,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,redundant,Rule 8fcedbf9-555e-4b41-bfb8-b2eeaaaf7984 (seq 269) is redundant: its match set is contained in earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) with the same action 'allow'; removing it does not change policy behaviour.,src_ip=192.168.23.176/28; dst_ip=any; src_port=16878; dst_port=8000-8999; protocol=tcp,0.1379
opnsense,9d6cd96c-7cfc-4556-8fee-c9341b09bd05,HR department outbound to all servers,270,True,deny,lan,N/A,lan,N/A,8.83.163.86/32,False,any,False,"192.168.242.116/32,192.168.226.62/32",False,any,N/A,icmp,ICMP-PING,4,N/A,N/A,affected,1,shadowing,eb028d09-2757-4e42-b49b-9812b027582b,any access to MGMT,109,shadowed,"Rule 9d6cd96c-7cfc-4556-8fee-c9341b09bd05 (seq 270, action 'deny') is shadowed by earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.","src_ip=8.83.163.86/32; dst_ip=192.168.226.62/32,192.168.242.116/32; src_port=any; dst_port=any; protocol=icmp",0.3705
opnsense,a7692b4b-bd7b-413a-acd5-2837a3fc5574,DMZ access to DMZ 2,271,True,deny,lan,N/A,lan,N/A,"192.168.37.137/32,192.168.45.188/32",False,any,False,172.16.10.48-172.16.10.52,False,9200,N/A,tcp,Elasticsearch,4,N/A,N/A,affected,1,shadowing,eb028d09-2757-4e42-b49b-9812b027582b,any access to MGMT,109,shadowed,"Rule a7692b4b-bd7b-413a-acd5-2837a3fc5574 (seq 271, action 'deny') is shadowed by earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.","src_ip=192.168.37.137/32,192.168.45.188/32; dst_ip=172.16.10.48/30,172.16.10.52/32; src_port=any; dst_port=9200; protocol=tcp",0.3551
opnsense,cac77e4f-8add-4f33-8a22-14527b74e949,LAN reach ERP system,272,True,deny,lan,N/A,lan,N/A,any,False,any,False,192.168.100.32/28,False,1521,N/A,tcp,Oracle,4,N/A,N/A,affected,1,shadowing,eb028d09-2757-4e42-b49b-9812b027582b,any access to MGMT,109,shadowed,"Rule cac77e4f-8add-4f33-8a22-14527b74e949 (seq 272, action 'deny') is shadowed by earlier rule eb028d09-2757-4e42-b49b-9812b027582b (seq 109, action 'allow'): every flow it matches is already decided by the earlier rule, so it never executes.",src_ip=any; dst_ip=192.168.100.32/28; src_port=any; dst_port=1521; protocol=tcp,0.3919
opnsense,55e1319c-9238-4e0c-92cc-05669c2a9ae0,Publish all servers for IoT devices,273,False,allow,wan,N/A,wan,N/A,"111.247.162.250/32,2d83:c0ea:702e::1/128",False,52754,False,any,False,27017,N/A,tcp,MongoDB,both,N/A,N/A,clean,0,,,,,,,,
opnsense,be64ef62-2231-4564-bc1c-b618a810d354,Restrict Partners access to Web Server,274,True,allow,dmz,N/A,dmz,N/A,172.16.10.56-172.16.10.58,False,any,False,172.16.10.230/32,False,389,N/A,tcp,LDAP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,b8cb823d-1c91-4b0b-88a8-88ebd5ef2b25,Partners outbound to DB Server,275,True,allow,wan,N/A,wan,N/A,66.31.215.40/32,False,40043,False,43.183.198.107/32,False,69,N/A,udp,TFTP,4,N/A,N/A,clean,0,,,,,,,,
opnsense,543ed931-05b9-4013-afdd-6da1d84b97d1,Publish cloud services in Internet,276,True,deny,dmz,N/A,dmz,N/A,172.16.10.175/32,True,any,False,"4.47.69.164/32,137.52.23.235/32",False,9200,N/A,tcp,Elasticsearch,4,N/A,N/A,clean,0,,,,,,,,
opnsense,456b9d11-b5b5-4f72-95e8-9c0f541d184b,Allow VPN connect to any,277,True,allow,vpn,N/A,vpn,N/A,fd82:7b21:c59a:23:ce65:1e24:3b68:9a5a,False,any,False,any,False,587,N/A,tcp,SMTP_TLS,6,N/A,N/A,affected,1,redundancy,57a5e2e1-77df-4601-b3ab-4dab5d2fe924,Drop VPN to MMGMT,185,redundant,Rule 456b9d11-b5b5-4f72-95e8-9c0f541d184b (seq 277) is redundant: its match set is contained in earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) with the same action 'allow'; removing it does not change policy behaviour.,src_ip=fd82:7b21:c59a:23:ce65:1e24:3b68:9a5a/128; dst_ip=any; src_port=any; dst_port=587; protocol=tcp,0.1655
opnsense,b34fd603-75c3-402f-b01c-98114a5830f1,Permit HR department to internal network,278,True,allow,mgmt,N/A,mgmt,N/A,"192.168.100.16/28,fd82:7b21:c59a:99:ba42:9181:2b15:bab0/128",False,any,False,any,False,162,N/A,udp,SNMP_TRAP,both,N/A,N/A,clean,0,,,,,,,,
opnsense,4ee842c4-0f99-432e-8d0c-75abeebc280b,Inspect Web servers traffic to Monitoring,279,True,allow,wan,N/A,wan,N/A,any,False,any,False,any,False,3389,N/A,tcp,RDP,4,N/A,N/A,affected,2,generalization | over_permissive,c4d4f453-5541-4faf-8a73-24ee1a4c1632 | N/A (single-rule),Inspect DMZ traffic to any | N/A (single-rule),112 | N/A (single-rule),general | over_permissive,"Rule 4ee842c4-0f99-432e-8d0c-75abeebc280b (seq 279) is more general than rule c4d4f453-5541-4faf-8a73-24ee1a4c1632 (seq 112) and makes it functionally redundant with the same action 'allow'; however, rule c4d4f453-5541-4faf-8a73-24ee1a4c1632 encodes the intended least-privilege policy. RECOMMENDATION: restrict or remove the broader rule 4ee842c4-0f99-432e-8d0c-75abeebc280b; do NOT remove the specific rule c4d4f453-5541-4faf-8a73-24ee1a4c1632. | Rule 4ee842c4-0f99-432e-8d0c-75abeebc280b (seq 279) is an allow rule that is over-permissive (5a:any-src∧any-dst), violating least-privilege.","src_ip=35.240.53.214/32,191.101.251.127/32; dst_ip=0.0.0.0/3,32.0.0.0/4,48.0.0.0/5,56.0.0.0/7,58.0.0.0/8,59.0.0.0/10,59.64.0.0/11,59.96.0.0/14,59.100.0.0/17,59.100.128.0/18,59.100.192.0/19,59.100.224.0/21,59.100.232.0/23,59.100.234.0/25,59.100.234.128/29,59.100.234.136/30,59.100.234.140/31,59.100.234.143/32,59.100.234.144/28,59.100.234.160/27,59.100.234.192/26,59.100.235.0/24,59.100.236.0/22,59.100.240.0/20,59.101.0.0/16,59.102.0.0/15,59.104.0.0/13,59.112.0.0/12,59.128.0.0/9,60.0.0.0/6,64.0.0.0/2,128.0.0.0/1; src_port=any; dst_port=3389; protocol=tcp | ",0.1388 | 0.5901
opnsense,f2bd061e-6cc2-493e-8561-b44bfd14a3a3,Drop Web servers to DMZ,280,True,allow,lan,N/A,lan,N/A,"192.168.144.89/32,fd82:7b21:c59a:1::/64",False,40984,False,any,False,445,N/A,tcp,SMB,both,N/A,N/A,affected,1,redundancy,9c3f51fc-0c76-46e5-8cba-3688e1d2c513,Deny LAN from NTP Server,207,redundant,Rule f2bd061e-6cc2-493e-8561-b44bfd14a3a3 (seq 280) is redundant: its match set is contained in earlier rule 9c3f51fc-0c76-46e5-8cba-3688e1d2c513 (seq 207) with the same action 'allow'; removing it does not change policy behaviour.,src_ip=192.168.144.89/32;fd82:7b21:c59a:1::/64; dst_ip=any;any; src_port=40984; dst_port=445; protocol=tcp,0.1166
opnsense,02135bd5-a544-4c8e-a32f-08cbfcac89d1,Guest network connection to SAP servers,281,True,allow,vpn,N/A,vpn,N/A,192.168.23.112/28,False,any,False,any,False,636,N/A,tcp,LDAPS,4,N/A,N/A,affected,2,redundancy | conflict,57a5e2e1-77df-4601-b3ab-4dab5d2fe924 | 85823cf8-47db-400a-a191-6f4c661c3893,Drop VPN to MMGMT | Allow VPN connect to DMZ,185 | 470,redundant | earlier,"Rule 02135bd5-a544-4c8e-a32f-08cbfcac89d1 (seq 281) is redundant: its match set is contained in earlier rule 57a5e2e1-77df-4601-b3ab-4dab5d2fe924 (seq 185) with the same action 'allow'; removing it does not change policy behaviour. | Rules 02135bd5-a544-4c8e-a32f-08cbfcac89d1 (seq 281, 'allow') and 85823cf8-47db-400a-a191-6f4c661c3893 (seq 470, 'deny') partially overlap with opposite actions and neither fully contains the other; the shared flows genuinely depend on ordering.",src_ip=192.168.23.112/28; dst_ip=any; src_port=any; dst_port=636; protocol=tcp | src_ip=192.168.23.112/28; dst_ip=172.16.10.224/28; src_port=any; dst_port=636; protocol=tcp,0.1396 | 0.2078
